,merge_dir,jdime_git_diff_size,spork_git_diff_size
1345,477dd6bd431ef4f63419076de3ee9a7a12886dcc/MetadataManager.java_6a4a6a645ce0e6928f8d5098a9d5d05157a595d7,2086,43
1346,477dd6bd431ef4f63419076de3ee9a7a12886dcc/Planner.java_40e9320fe9caabeaf8f363d796a8b35c6cc06bd6,4070,92
1347,477dd6bd431ef4f63419076de3ee9a7a12886dcc/Shell.java_10c64d5ba964909e2f930330197faa44bad17646,676,77
1348,477dd6bd431ef4f63419076de3ee9a7a12886dcc/Validator.java_96c000019bfc924b7791da77a56302dd089d0cba,105,25
1349,483c1cff2c3cf912e4899c770169adb23d8d161a/ConnectorMetadata.java_1a73fea80fcaf49764d609f018377b6a6968ae67,157,22
1350,6e6c4ab75ca228c267706ea5ed0e3b9f5b1f116b/InMemoryConnector.java_c1dfd80e044e87522f9722fd52783a9c4a78da77,269,83
1351,7e151bddedf10bd086f6d6c8a1dc277d66674d91/MetadataManager.java_6a4a6a645ce0e6928f8d5098a9d5d05157a595d7,1816,103
1352,8404bb88551d7fb2e8331951054f310def1e16c8/PlannerTest.java_55e6959433f9d0ac41810337325d93b41d26f913,876,127
1353,9239e36ee2fa3902dd0d8ba893bba1567ac6a347/Planner.java_40e9320fe9caabeaf8f363d796a8b35c6cc06bd6,2654,301
1354,9239e36ee2fa3902dd0d8ba893bba1567ac6a347/Validator.java_96c000019bfc924b7791da77a56302dd089d0cba,1255,241
1355,97cd0c1144fe294df2c9aa5a9ff3e5bf25e67dd7/NormalizedFields.java_15b57da41f40e3cd9d1cd0c6cbec2730d3788bcb,250,18
1356,97cd0c1144fe294df2c9aa5a9ff3e5bf25e67dd7/Planner.java_40e9320fe9caabeaf8f363d796a8b35c6cc06bd6,2649,371
1357,97cd0c1144fe294df2c9aa5a9ff3e5bf25e67dd7/PlannerExecutionWorkflowTest.java_7c2f883720d834c3af817a0b54069cf69d0e7a2c,1163,109
1358,97cd0c1144fe294df2c9aa5a9ff3e5bf25e67dd7/SelectStatement.java_7d830ec7dc609033d6d7787dfc99fed8efe226c7,446,68
1359,97cd0c1144fe294df2c9aa5a9ff3e5bf25e67dd7/Validator.java_96c000019bfc924b7791da77a56302dd089d0cba,1250,236
1360,9fddc88211ec5cce845e73cf3fe52ef259a64810/Planner.java_40e9320fe9caabeaf8f363d796a8b35c6cc06bd6,2430,186
1361,9fff0a9dbc2d4fbf41317e51e736872574ce3302/APIManager.java_74fc28a6066fd7bc1254b7559284cb55f5e4a8c4,178,57
1362,c19eacf93f0a0983398a9859f24bd157fc9d82e0/SelectStatementTest.java_a660552a1db95bab9c07e985a2784b70c3f5737f,3160,56
1363,e985e0726b312fa500522f3cb8b4477b3846bb09/ColumnType.java_0a5832e95e3313ef875e4ff69773966db12649d6,658,190
1364,f5bd226366939fe87aa9aa0eaa04b32ef68de7dd/MetadataManager.java_2020ae9b3e394934e4aae32f7ab2c1c05aa46ec0,697,44
1365,f5bd226366939fe87aa9aa0eaa04b32ef68de7dd/QueryWorkflow.java_e51ce0795982e21fc4fb9a55eca387316e952ed9,61,22
