,project,merge_dir,merge_commit,base_blob,left_blob,right_blob,expected_blob,replayed_blob,merge_cmd,outcome,git_diff_size,num_conflicts,conflict_size,runtime
3,spotify/helios,105cf40880d97d3a773ac950356efd8161e3704e/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,105cf40880d97d3a773ac950356efd8161e3704e,daba899a11895d61589e5c21fe27fbafdd7c8ac3,f71c72d5a9e55257625511b2441e3e83817c659a,569f9bd6e92d9b1161802d6cea8273d4c74121aa,bbc58927efa6ae3b0a0d2b6eb6eaebb2b52bf5b1,ba83c08f1d4520242328f638331493035bc8cfca,jdime,success,282,0,0,2.7763032140001087
4,spotify/helios,4a83636186619891214a89b1b2ee8e3606990ea7/DefaultRequestDispatcher.java_881220f536077d82b49143c93fcfbaba10fcc39b,4a83636186619891214a89b1b2ee8e3606990ea7,2a5b1cb00e5d584dedbd6d70d3801328d90189d2,b7610a6d035707b03f277bc4744ed10ecebb3e47,89728903201924d86902b668c0980b94f693a610,74ac0cf9ac4a515317f6d7a641926f3f27131807,6af6e995652fd39e84a6f1e762a6301c0cbfd702,jdime,success,117,0,0,1.502677133999896
5,spotify/helios,4a83636186619891214a89b1b2ee8e3606990ea7/DefaultRequestDispatcher.java_881220f536077d82b49143c93fcfbaba10fcc39b,4a83636186619891214a89b1b2ee8e3606990ea7,2a5b1cb00e5d584dedbd6d70d3801328d90189d2,b7610a6d035707b03f277bc4744ed10ecebb3e47,89728903201924d86902b668c0980b94f693a610,74ac0cf9ac4a515317f6d7a641926f3f27131807,f337db732e2ec15b3ba053d2679dc43f452be771,spork,success,51,0,0,1.8298741560001872
6,spotify/helios,4b529cebd1f98168a6bbaaa9a71bb9976f9b6f68/JobCreateCommand.java_46406753b495805bd895a6dfb1c2353b84d803da,4b529cebd1f98168a6bbaaa9a71bb9976f9b6f68,872af077660dc45b734c2e48e5d1161f6018f957,47e9d21423f0c414fcd6c56915d0ed9c1c09839d,314d40d4a4f1cc96355559413a7911d484146f61,55af29f26de49c3047f60b88dec8acec5b32b4f6,59a70e8a54db56705ecf3dcf981f377243e86dbb,jdime,success,271,0,0,2.8384102399995754
7,spotify/helios,4b529cebd1f98168a6bbaaa9a71bb9976f9b6f68/JobCreateCommand.java_46406753b495805bd895a6dfb1c2353b84d803da,4b529cebd1f98168a6bbaaa9a71bb9976f9b6f68,872af077660dc45b734c2e48e5d1161f6018f957,47e9d21423f0c414fcd6c56915d0ed9c1c09839d,314d40d4a4f1cc96355559413a7911d484146f61,55af29f26de49c3047f60b88dec8acec5b32b4f6,eadd8256fa8e8c018726d088677f661ea6e65e10,spork,success,201,0,0,1.7204660260003948
8,spotify/helios,9551ddb787143d1b3da7a9ebb2dda8b26839ac46/AgentService.java_b50e2ba996fa407ba858dc8293e6546373edb521,9551ddb787143d1b3da7a9ebb2dda8b26839ac46,d5bf51d11060a795ef2720a8452a0dbbb01815f5,5143a4ae38fdf61373d8e01384d8f10fad5c0e90,ec31e6f06679b9cb200fcfcafdae973f090b7b51,3970f97ea1e76cd0da6b270a56542cd58e36611b,a1d1e16b135ced85b912a63539f9cb2ded9893bf,spork,success,147,0,0,1.6578614760001074
9,spotify/helios,9551ddb787143d1b3da7a9ebb2dda8b26839ac46/AgentService.java_b50e2ba996fa407ba858dc8293e6546373edb521,9551ddb787143d1b3da7a9ebb2dda8b26839ac46,d5bf51d11060a795ef2720a8452a0dbbb01815f5,5143a4ae38fdf61373d8e01384d8f10fad5c0e90,ec31e6f06679b9cb200fcfcafdae973f090b7b51,3970f97ea1e76cd0da6b270a56542cd58e36611b,b4c1b85b77da40043ac977c5b9a2c94f4f7e27d1,jdime,success,171,0,0,2.3260866339996937
10,spotify/helios,a122b9e7b7f07b5695f633180df5ff828d842d95/Job.java_d9d0b9ceeab91200a5b9567f78895fddcce55a6a,a122b9e7b7f07b5695f633180df5ff828d842d95,1aacb15da6ebcb780eb0a331139d39d4dffe809a,a00074174b483d641e17ad8f43f02940a1bfee70,775e598a2245593d5a760671fdfc072d35e21f88,9a254bf47765585a1b24f14e788648d88fbe8e7d,92ee940c77d5bf4dadac28fbe227d5e0110df39c,jdime,success,228,0,0,6.138581750000412
11,spotify/helios,a122b9e7b7f07b5695f633180df5ff828d842d95/Job.java_d9d0b9ceeab91200a5b9567f78895fddcce55a6a,a122b9e7b7f07b5695f633180df5ff828d842d95,1aacb15da6ebcb780eb0a331139d39d4dffe809a,a00074174b483d641e17ad8f43f02940a1bfee70,775e598a2245593d5a760671fdfc072d35e21f88,9a254bf47765585a1b24f14e788648d88fbe8e7d,ae9a9da80fc3155d359d797b8a7e4e5e77246d60,spork,success,331,0,0,2.9205010129999214
12,spotify/helios,a7e4328ab5addbc6057ab5ed8eac5fcf29957f08/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,a7e4328ab5addbc6057ab5ed8eac5fcf29957f08,75473693fe44fc14fe953e62f4b01a92b10df5ec,e68eda392a6013ef52e1f381726857f98832c5fe,526998845747d0ea5ed6849d930a7505189711f9,93eb0dedf2fd5d6b15a79067d38b5b4d586b48d9,4deaf2614af1a7dc26abbea9f0eff977177f1e8c,spork,success,175,0,0,3.5978718389997084
13,spotify/helios,a7e4328ab5addbc6057ab5ed8eac5fcf29957f08/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,a7e4328ab5addbc6057ab5ed8eac5fcf29957f08,75473693fe44fc14fe953e62f4b01a92b10df5ec,e68eda392a6013ef52e1f381726857f98832c5fe,526998845747d0ea5ed6849d930a7505189711f9,93eb0dedf2fd5d6b15a79067d38b5b4d586b48d9,c6c3a28001ba5c3ea0ec3add094f12c1344fb5c5,jdime,success,724,0,0,4.588548682000691
14,spotify/helios,b0907639d7115032ca267c2c1192a4e000d615fd/CliDeploymentTest.java_84c01471f1f8205cd9b08b1dfdb9db75f0c8dbf5,b0907639d7115032ca267c2c1192a4e000d615fd,a0d061cda2464c377708c30f243d785cc4537d4a,7fb4695257eb768eccbeb7f8c2f58058a594a89b,120291676c6b63498a14daa6fadc7822dfa5ba62,4fe83bd53916f1854edad4d32f7c4c0d9daa24c3,11ab2270858ccb356fec17f4a7fc7062f0af01a6,spork,success,74,0,0,1.4555538429995067
15,spotify/helios,b0907639d7115032ca267c2c1192a4e000d615fd/CliDeploymentTest.java_84c01471f1f8205cd9b08b1dfdb9db75f0c8dbf5,b0907639d7115032ca267c2c1192a4e000d615fd,a0d061cda2464c377708c30f243d785cc4537d4a,7fb4695257eb768eccbeb7f8c2f58058a594a89b,120291676c6b63498a14daa6fadc7822dfa5ba62,4fe83bd53916f1854edad4d32f7c4c0d9daa24c3,217686891bb6561839e902d50c8d2e2253a267e8,jdime,success,151,0,0,2.217677552999703
16,spotify/helios,bf112fd682f4651314241ea9cf73dd633fdd3e8d/Paths.java_ed268c764fcf49c38f0bd33db84ef709cc0d1bf3,bf112fd682f4651314241ea9cf73dd633fdd3e8d,466c8b05440905f5a0a629b6822dccda50d09dc6,1960f4866ea32f44b8d019fd3ed8f72d0ad189dd,38160cc6c2a91582887d5ad6e53cee061d3264c7,5b5b2f3e2385aabe5ac72a58731285f60f2d76ad,595cde663c4f0a8ea1b51eceaad247bf7bcca054,jdime,success,67,0,0,2.8567757719993097
17,spotify/helios,bf112fd682f4651314241ea9cf73dd633fdd3e8d/Paths.java_ed268c764fcf49c38f0bd33db84ef709cc0d1bf3,bf112fd682f4651314241ea9cf73dd633fdd3e8d,466c8b05440905f5a0a629b6822dccda50d09dc6,1960f4866ea32f44b8d019fd3ed8f72d0ad189dd,38160cc6c2a91582887d5ad6e53cee061d3264c7,5b5b2f3e2385aabe5ac72a58731285f60f2d76ad,db052eca0e205de87b52c65344db449c939f20b2,spork,success,37,0,0,1.2298449210002218
18,spotify/helios,bf112fd682f4651314241ea9cf73dd633fdd3e8d/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,bf112fd682f4651314241ea9cf73dd633fdd3e8d,456c9bf833d816c6b6239378c20bbbf5821cec5a,6c3aaafa63421d9e7120b1a2e6b2d892b496f1e7,d7c8f66ac45814c4e3b5aef75f441de38de74469,e79d05ae55fe67aef2639b964311409ff3e7dc4c,0478519cd024752455b99a9632f9d412ec906355,jdime,success,679,0,0,4.7622343060002095
19,spotify/helios,bf112fd682f4651314241ea9cf73dd633fdd3e8d/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,bf112fd682f4651314241ea9cf73dd633fdd3e8d,456c9bf833d816c6b6239378c20bbbf5821cec5a,6c3aaafa63421d9e7120b1a2e6b2d892b496f1e7,d7c8f66ac45814c4e3b5aef75f441de38de74469,e79d05ae55fe67aef2639b964311409ff3e7dc4c,7052ceedf984e08236d4966811669298adee4084,spork,success,304,0,0,4.1742680130000736
20,spotify/helios,c09b5fdd9b278a5c398b4aadc049fdc3432de9b6/ControlCommand.java_d228403900497057af0dc0523a7475cf20422388,c09b5fdd9b278a5c398b4aadc049fdc3432de9b6,f474620fc0b7369da132458e073ebb4f31177bae,c50cae0a4ed285012b814d62fb57a286169fe548,734df1bdaaf0bac76ebb3c916d72ccebab71e6c7,c356149afd19f710ceb6b6fc36a255c0611b95f1,5b83a2428653b7b56b99ea16dfdf9b071f0e286b,spork,success,48,0,0,1.229279881999901
21,spotify/helios,c09b5fdd9b278a5c398b4aadc049fdc3432de9b6/ControlCommand.java_d228403900497057af0dc0523a7475cf20422388,c09b5fdd9b278a5c398b4aadc049fdc3432de9b6,f474620fc0b7369da132458e073ebb4f31177bae,c50cae0a4ed285012b814d62fb57a286169fe548,734df1bdaaf0bac76ebb3c916d72ccebab71e6c7,c356149afd19f710ceb6b6fc36a255c0611b95f1,71e687583e1693472e492a7324dc24aae0d357c4,jdime,success,64,0,0,0.8677615309998146
22,spotify/helios,c8a09b86efd1532dca17e10de10cb0b4fbb38633/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,c8a09b86efd1532dca17e10de10cb0b4fbb38633,39f6ad850e878a7ba5e820f5401f50156cfd131f,61685124ebe51e08fbe2b82a0563b37cc6e73431,3da2aacd879624a33126c780cf69ee8ea9b09420,37a0e295780afc80f6be139a3b9fc078d1dbe526,15f45fb8264fb94c7676fa36627555b4f2dc9543,jdime,success,739,0,0,4.274423627000033
23,spotify/helios,c8a09b86efd1532dca17e10de10cb0b4fbb38633/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,c8a09b86efd1532dca17e10de10cb0b4fbb38633,39f6ad850e878a7ba5e820f5401f50156cfd131f,61685124ebe51e08fbe2b82a0563b37cc6e73431,3da2aacd879624a33126c780cf69ee8ea9b09420,37a0e295780afc80f6be139a3b9fc078d1dbe526,63dffd128d6ae13bb7c5b9cd39885093ceef5c66,spork,success,258,0,0,3.832231149000109
24,spotify/helios,d3dd388666bb6665b3f313000162756f3ef39c14/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,d3dd388666bb6665b3f313000162756f3ef39c14,805f38b3d355de03b54c75a0b20da69f4abcc633,01456be5171e50c66daf8ca2d17022f25a00171a,5f256f03192a8ffaac634f18a88aa0ef74a0400a,5be42fe0d93ee652bcf28568d6150d8c35fc2754,caf92994038870f8fe07c7695c6d2b00533d479d,jdime,success,314,0,0,3.12859379100064
25,spotify/helios,d3dd388666bb6665b3f313000162756f3ef39c14/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,d3dd388666bb6665b3f313000162756f3ef39c14,805f38b3d355de03b54c75a0b20da69f4abcc633,01456be5171e50c66daf8ca2d17022f25a00171a,5f256f03192a8ffaac634f18a88aa0ef74a0400a,5be42fe0d93ee652bcf28568d6150d8c35fc2754,d7ca95c196e93468d2a495e28dd1b25c7398bffa,spork,success,72,0,0,2.6857288259998318
26,spotify/helios,d3fa5a7b4b31e6eabeb76a62176df1ef2096577e/MasterService.java_8129b671ffa18840d445a09503a463773170d2d3,d3fa5a7b4b31e6eabeb76a62176df1ef2096577e,8500207c260acd5271394b46600e036103d36831,a6fcfa86bf4848b66bb808ec874b4e10a2653d11,751c1e33491c57ca9070cb46f42647385d52458a,88d929031456ecf9145bd1d57e005f987f5ef270,42c2846c226703ed7def5e5ea9ce1e578fc39f25,jdime,success,154,0,0,2.41233604900026
27,spotify/helios,d3fa5a7b4b31e6eabeb76a62176df1ef2096577e/MasterService.java_8129b671ffa18840d445a09503a463773170d2d3,d3fa5a7b4b31e6eabeb76a62176df1ef2096577e,8500207c260acd5271394b46600e036103d36831,a6fcfa86bf4848b66bb808ec874b4e10a2653d11,751c1e33491c57ca9070cb46f42647385d52458a,88d929031456ecf9145bd1d57e005f987f5ef270,aefbb8be29c5d07afcbe72fc588ba8d9a746df13,spork,success,119,0,0,1.4802294159999292
28,spotify/helios,e045bbba1f76a11b1da0ca32205c8d3a5102d739/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,e045bbba1f76a11b1da0ca32205c8d3a5102d739,d0537703fee5091a78470484fcc18b7d9c2d1729,c080e4d57a2ad041532873bb016ed684e40aabf3,b2c38a16e775a80610fe7e52ebf227aa4f32ef88,f237cce782da57e2c6d36b4a0f5b99ec788842fd,41badb84e04317fac664580ab1a9317809af7271,spork,success,222,0,0,3.8056009179999815
29,spotify/helios,e045bbba1f76a11b1da0ca32205c8d3a5102d739/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,e045bbba1f76a11b1da0ca32205c8d3a5102d739,d0537703fee5091a78470484fcc18b7d9c2d1729,c080e4d57a2ad041532873bb016ed684e40aabf3,b2c38a16e775a80610fe7e52ebf227aa4f32ef88,f237cce782da57e2c6d36b4a0f5b99ec788842fd,ceea60918145128296e666b3cd3e86aabeefa170,jdime,success,720,0,0,4.728664493999531
30,spotify/helios,ff231ebe050daefc0ccec052d4f19ce337188dbd/TemporaryJobs.java_0414897899a5c5e1884a3b9f450660d64632f726,ff231ebe050daefc0ccec052d4f19ce337188dbd,44565b6bbf717b1866813de71e7b7669d2a6b1d3,f7775c982e74e3cd4108baf38d3da233d58f6153,90bf8548bc7073a98ee94559ba5640aa76057c56,77116ba4713de91921d818287f8fcb490d92b225,468aa34699abbd9b765e8ac79ce30b04a50cd37a,spork,success,102,0,0,1.7885363180002969
31,spotify/helios,ff231ebe050daefc0ccec052d4f19ce337188dbd/TemporaryJobs.java_0414897899a5c5e1884a3b9f450660d64632f726,ff231ebe050daefc0ccec052d4f19ce337188dbd,44565b6bbf717b1866813de71e7b7669d2a6b1d3,f7775c982e74e3cd4108baf38d3da233d58f6153,90bf8548bc7073a98ee94559ba5640aa76057c56,77116ba4713de91921d818287f8fcb490d92b225,e172fed1edff7b2e316f75331b7bb998c2d004e1,jdime,success,137,0,0,1.7026672350002627
0,stormpath/stormpath-sdk-java,02cb1b60cd3ac99801547275b36c78ff537b061e/StormpathWebSecurityConfigurer.java_13c82fd2e176713dfa3de3151220290f642e11a9,02cb1b60cd3ac99801547275b36c78ff537b061e,2670a473f42ae2ad28e1caca80890131cd40970b,ff058b895fece099eff73035069ba2c1e31ee41d,20379c6c2d69a3fa9d98c968af45a9165343a28c,ed86eb278fd62809b8993cd9cdbff42b4968cc1c,1bc350e3acfee66de2e3446ac57479acd0e55a38,jdime,success,295,0,0,3.5857863639994316
1,stormpath/stormpath-sdk-java,02cb1b60cd3ac99801547275b36c78ff537b061e/StormpathWebSecurityConfigurer.java_13c82fd2e176713dfa3de3151220290f642e11a9,02cb1b60cd3ac99801547275b36c78ff537b061e,2670a473f42ae2ad28e1caca80890131cd40970b,ff058b895fece099eff73035069ba2c1e31ee41d,20379c6c2d69a3fa9d98c968af45a9165343a28c,ed86eb278fd62809b8993cd9cdbff42b4968cc1c,e9ebd92db756b62484e203c347f41ef344329267,spork,success,55,0,0,1.1762960629994268
2,stormpath/stormpath-sdk-java,1686f1b95d22e34de29a86d47c07b0bde2699211/DefaultDataStore.java_00d490883a7ac17195c81eaee7f52e0fe1b60e11,1686f1b95d22e34de29a86d47c07b0bde2699211,9545668a12dbd489f9145253dbd7e55dc5784334,47a94de093fc6af905b0471d40f1118f42f1df71,d719405d3cf7c3289a096fb9b87d1e24de178a5b,47a94de093fc6af905b0471d40f1118f42f1df71,3d65891991ea842822996c3fd1e577955a9fc3a2,spork,success,103,0,0,2.7602577379993822
3,stormpath/stormpath-sdk-java,1686f1b95d22e34de29a86d47c07b0bde2699211/DefaultDataStore.java_00d490883a7ac17195c81eaee7f52e0fe1b60e11,1686f1b95d22e34de29a86d47c07b0bde2699211,9545668a12dbd489f9145253dbd7e55dc5784334,47a94de093fc6af905b0471d40f1118f42f1df71,d719405d3cf7c3289a096fb9b87d1e24de178a5b,47a94de093fc6af905b0471d40f1118f42f1df71,fce560f73a0117bf6060854bebd77d07ed3daa11,jdime,success,1438,0,0,4.448710177000066
4,stormpath/stormpath-sdk-java,43df3add715cdb59d8e1c6c2a3077ec7961ca5fb/StormpathWebMvcAutoConfiguration.java_0133fbed828f64f0b0347986f37fe3057ea35eb6,43df3add715cdb59d8e1c6c2a3077ec7961ca5fb,6e25a1f183342beaa5d2cff50a654df73824f1cc,f328129fbe2a791101a746750edd0d4f67f3342a,5262a4b9a61e934ddfb607935bce01d773b9cf18,e1e2e14b9087dcf092ce24a5b5da6eb41ebde33f,1c1e11236af5b01a7a1279a648c2a9e2d8080f35,spork,success,27,0,0,1.6455206629998431
5,stormpath/stormpath-sdk-java,43df3add715cdb59d8e1c6c2a3077ec7961ca5fb/StormpathWebMvcAutoConfiguration.java_0133fbed828f64f0b0347986f37fe3057ea35eb6,43df3add715cdb59d8e1c6c2a3077ec7961ca5fb,6e25a1f183342beaa5d2cff50a654df73824f1cc,f328129fbe2a791101a746750edd0d4f67f3342a,5262a4b9a61e934ddfb607935bce01d773b9cf18,e1e2e14b9087dcf092ce24a5b5da6eb41ebde33f,becf93b72f6e87290793e57aa3b8486b971d38f8,jdime,success,843,0,0,2.974911106000036
6,stormpath/stormpath-sdk-java,43df3add715cdb59d8e1c6c2a3077ec7961ca5fb/StormpathWebMvcConfiguration.java_9a0f0abafdb091da9a3cd9a88d2cca3bf7cecaec,43df3add715cdb59d8e1c6c2a3077ec7961ca5fb,9092613c4a4d8814ff31326190458e39537fdd2d,183a9d633b16e9b324a7682758f5dd18eb1e1984,2f2a74f8fafe591a876119d2bed401b84bd10ba0,40850b2dc43865fbb508b366377d80dc695936fe,7c361d74227d662ae2c41d4671c2def73041d927,jdime,success,784,0,0,2.3703004170001805
7,stormpath/stormpath-sdk-java,43df3add715cdb59d8e1c6c2a3077ec7961ca5fb/StormpathWebMvcConfiguration.java_9a0f0abafdb091da9a3cd9a88d2cca3bf7cecaec,43df3add715cdb59d8e1c6c2a3077ec7961ca5fb,9092613c4a4d8814ff31326190458e39537fdd2d,183a9d633b16e9b324a7682758f5dd18eb1e1984,2f2a74f8fafe591a876119d2bed401b84bd10ba0,40850b2dc43865fbb508b366377d80dc695936fe,cc15f1f9240ad431a860a72fd02d36dcf18f0714,spork,success,16,0,0,1.3170181559999037
8,stormpath/stormpath-sdk-java,43e34228aad955ad5b632e56be247c24766b426f/DefaultApplication.java_95ef1c6cb5cfb115780c0b48dbf0ea15a2bd06cd,43e34228aad955ad5b632e56be247c24766b426f,e0538b6c8db7de85678655e509fe3b79899457d3,3e45dd5dae9900cf2c23bb02ca10cb7bd07aaefe,763f16a17886583b78f23e999046ee471397c9cf,3e45dd5dae9900cf2c23bb02ca10cb7bd07aaefe,a94a5c048efcf8a850be014d9068da3b44224a93,spork,conflict,98,1,2,2.051388350000707
9,stormpath/stormpath-sdk-java,43e34228aad955ad5b632e56be247c24766b426f/DefaultApplication.java_95ef1c6cb5cfb115780c0b48dbf0ea15a2bd06cd,43e34228aad955ad5b632e56be247c24766b426f,e0538b6c8db7de85678655e509fe3b79899457d3,3e45dd5dae9900cf2c23bb02ca10cb7bd07aaefe,763f16a17886583b78f23e999046ee471397c9cf,3e45dd5dae9900cf2c23bb02ca10cb7bd07aaefe,cf4f5498d3b0d14fd4eb63272d937f226f91862d,jdime,success,844,0,0,3.1752728149995164
10,stormpath/stormpath-sdk-java,43e34228aad955ad5b632e56be247c24766b426f/VerificationEmailRequest.java_4ecdea4c19c1a7dfd2cd57cfc5d72112ae06d3fd,43e34228aad955ad5b632e56be247c24766b426f,b55999e4ef8b80d2fa4326eea395ff128ee1494d,069587784d5d41b1235febc4de17ac3b0e6eaf22,6207a162cb694f5856183dfbd7b782d75edfd115,7eda080069aa5f74954dfb8bfc117540599982b3,b3875c9deb8e2f28837172cbe879a54e97705fdd,jdime,success,30,0,0,0.4469838080003683
11,stormpath/stormpath-sdk-java,43e34228aad955ad5b632e56be247c24766b426f/VerificationEmailRequest.java_4ecdea4c19c1a7dfd2cd57cfc5d72112ae06d3fd,43e34228aad955ad5b632e56be247c24766b426f,b55999e4ef8b80d2fa4326eea395ff128ee1494d,069587784d5d41b1235febc4de17ac3b0e6eaf22,6207a162cb694f5856183dfbd7b782d75edfd115,7eda080069aa5f74954dfb8bfc117540599982b3,c5213e8fd2c0579a738957020b98a43326129924,spork,success,14,0,0,0.7131264959998589
12,stormpath/stormpath-sdk-java,55200fec213bb7c1124ea8316dbe93d560026c87/DefaultApplication.java_95ef1c6cb5cfb115780c0b48dbf0ea15a2bd06cd,55200fec213bb7c1124ea8316dbe93d560026c87,a1f591c249b85f56792059e837a4abfd9a79cda1,37bba6c56cf0bd5a2fcd42bf0af1893c2da82f45,b86655fe3f0696655ddb72e3cb1bc8b90adc0aff,242b709e15c286dbdc8df02ee161003923cf587c,9d22b3be640e3d6677ce788596542a4be1b5c595,jdime,success,1067,0,0,3.55988371300009
13,stormpath/stormpath-sdk-java,55200fec213bb7c1124ea8316dbe93d560026c87/DefaultApplication.java_95ef1c6cb5cfb115780c0b48dbf0ea15a2bd06cd,55200fec213bb7c1124ea8316dbe93d560026c87,a1f591c249b85f56792059e837a4abfd9a79cda1,37bba6c56cf0bd5a2fcd42bf0af1893c2da82f45,b86655fe3f0696655ddb72e3cb1bc8b90adc0aff,242b709e15c286dbdc8df02ee161003923cf587c,a32fa130c5e3b918502f9c434661be80ff9c3aea,spork,success,82,0,0,1.950673800000004
14,stormpath/stormpath-sdk-java,7d382b634d0c1ae8189e2f54dea4c6957e98b2b4/ClientBuilder.java_c859149719b15c63d0e141007c1362ccfa126cdd,7d382b634d0c1ae8189e2f54dea4c6957e98b2b4,0c9bf7c87fd07d8cabca0d2f4a9266d9b219d883,db40d2c2a9fd2180803a7b941d70c8cf925e4996,ed2ad384596c9e4dbab4781d3321b5dc1de54447,520611669bda8851a8080e1ba5ff1b6eab3f65ef,172f42e149370e657b7acf6dea7ea5cfadddabed,jdime,success,501,0,0,1.0878627909996794
15,stormpath/stormpath-sdk-java,7d382b634d0c1ae8189e2f54dea4c6957e98b2b4/ClientBuilder.java_c859149719b15c63d0e141007c1362ccfa126cdd,7d382b634d0c1ae8189e2f54dea4c6957e98b2b4,0c9bf7c87fd07d8cabca0d2f4a9266d9b219d883,db40d2c2a9fd2180803a7b941d70c8cf925e4996,ed2ad384596c9e4dbab4781d3321b5dc1de54447,520611669bda8851a8080e1ba5ff1b6eab3f65ef,7fb8a27309d9108a3afa8939c937cb83e45f46a7,spork,success,101,0,0,1.259154568999293
16,stormpath/stormpath-sdk-java,8039c7a3fa6645952799a9ae47e27cdbce3908c1/Application.java_d88fc1477f84c737708eaff3a25cc9d0f71c1c6c,8039c7a3fa6645952799a9ae47e27cdbce3908c1,54f81d9cde416ccb933fc974ff177857f49ed6ef,ba5a2a2312378085cfd8b52c1e1a37ee17369179,f032520c14e106e6769c16319eb3ccb5900f13aa,4caacd6af077b6052ff42a78af3e36c28e7191a5,6880eb3e4e832ff6e28437ac5fb79a4b6f8ce434,jdime,success,183,0,0,1.0038730910000595
17,stormpath/stormpath-sdk-java,8039c7a3fa6645952799a9ae47e27cdbce3908c1/Application.java_d88fc1477f84c737708eaff3a25cc9d0f71c1c6c,8039c7a3fa6645952799a9ae47e27cdbce3908c1,54f81d9cde416ccb933fc974ff177857f49ed6ef,ba5a2a2312378085cfd8b52c1e1a37ee17369179,f032520c14e106e6769c16319eb3ccb5900f13aa,4caacd6af077b6052ff42a78af3e36c28e7191a5,eac3c3e9a62ccb2677d7758501dfc556f9b18fe9,spork,success,39,0,0,1.5391600820003075
18,stormpath/stormpath-sdk-java,8039c7a3fa6645952799a9ae47e27cdbce3908c1/DefaultApplication.java_95ef1c6cb5cfb115780c0b48dbf0ea15a2bd06cd,8039c7a3fa6645952799a9ae47e27cdbce3908c1,b95c5016f2679ccc777852c3f4a9f05220932765,3e45dd5dae9900cf2c23bb02ca10cb7bd07aaefe,c05eafe73477373cd6b22a01fb397d1ccdc8267c,dfc051f330c0aa6180576bda37578c24d1417be5,8668427bcb21d983806124da8739ffd1dac63d12,jdime,success,847,0,0,2.9782651169998644
19,stormpath/stormpath-sdk-java,8039c7a3fa6645952799a9ae47e27cdbce3908c1/DefaultApplication.java_95ef1c6cb5cfb115780c0b48dbf0ea15a2bd06cd,8039c7a3fa6645952799a9ae47e27cdbce3908c1,b95c5016f2679ccc777852c3f4a9f05220932765,3e45dd5dae9900cf2c23bb02ca10cb7bd07aaefe,c05eafe73477373cd6b22a01fb397d1ccdc8267c,dfc051f330c0aa6180576bda37578c24d1417be5,de8cbdcb3c85d5b3f2398e82f16e3352b5962608,spork,success,84,0,0,1.8037184419999903
20,stormpath/stormpath-sdk-java,9fc5220536a546cde91d22e4fa717fdb4fff7f54/AbstractStormpathWebSecurityConfiguration.java_da8b249cbde534ded80763d61fcd2bd70a7e5bc0,9fc5220536a546cde91d22e4fa717fdb4fff7f54,22e142d49980b81b14c478c62e62960fe9e21343,4739b3b52dbc9d80899bb6ecc82adca97b8987e8,508dff0d6a496ea6f0be63c7503a928010de840a,fefb26256903f7818fff7e3f39ba3b87f0beca66,4acd5aba12aad9358def1e531562d9ef800830fd,jdime,success,326,0,0,2.5253720290002093
21,stormpath/stormpath-sdk-java,9fc5220536a546cde91d22e4fa717fdb4fff7f54/AbstractStormpathWebSecurityConfiguration.java_da8b249cbde534ded80763d61fcd2bd70a7e5bc0,9fc5220536a546cde91d22e4fa717fdb4fff7f54,22e142d49980b81b14c478c62e62960fe9e21343,4739b3b52dbc9d80899bb6ecc82adca97b8987e8,508dff0d6a496ea6f0be63c7503a928010de840a,fefb26256903f7818fff7e3f39ba3b87f0beca66,645d15e0b0b03c028af7c8f72d6a08708ea17057,spork,success,15,0,0,1.498668932000328
22,stormpath/stormpath-sdk-java,9fc5220536a546cde91d22e4fa717fdb4fff7f54/StormpathWebSecurityAutoConfiguration.java_acf7887a13c63b278e874afacc40364f73526ce8,9fc5220536a546cde91d22e4fa717fdb4fff7f54,225c894b5c26b40f31dfd5c02a5c6da563ec6ee5,d2bff509d2f156488ccd3af4246ee66e1e7506fa,11a89203e239e958619a4fb4f55559607a337f8d,02a287cf1a0192a5f6b486bfb44c59b4b6f6bc58,36f4022c121030b6c32003436da9784407b41d58,spork,success,12,0,0,0.9572614369999428
